clip_id	reference	hypothesis
10394228005554884342.wav	சிங்கத்தை போன்றே ஓநாய்கள் அல்லது நாய்கள் ஆகிய விலங்குகள் வியக்கத்தக்க வகையில் செயல்படுகின்றன ஆனால் மற்ற பூனை இனங்கள் இல்லை நடவடிக்கையிலும் ஒத்துபோகின்றன மிகவும் ஆபத்தானவையும் கூட	சிங்கத்தைப் போன்ற ஊநாய்கள் அல்லது நாய்கள் ஆகிய விலங்குகள் வியக்கத்தை வகையில் செயல்படுகின்றன ஆனால் மற்ற பூனை இனங்கள் இல்லை நடவடிக்கையிலும் ஒத்துப்போகின்றன மிகவும் ஆபத்தானவையும் கூட
1039497074136799281.wav	"பெர்ரி "இன்றிரவு காகஸின் முடிவுகளை மதிப்பிடுவதற்காக டெக்சாஸுக்குத் திரும்புவேன் இந்த பந்தயத்தில் எனக்கு ஒரு பாதை இருக்கிறதா என்பதை இது தீர்மானிக்கும்" என்று கூறினார் ஆனால் பின்பு அவர் பந்தயத்திலேயே இருந்து ஜனவரி 21-இல் தென் கரோலினா முதன்மைப் போட்டியில் போட்டியிடுவார் என்று தெரிவித்தார் .	பெர்ரி இன்றிரவு காகஸின் முடிவுகளை மதிப்பிடுவதற்காக டெக்சாக்ஸுக்கு திரும்புவேன் இந்த பந்தயத்தில் எனக்கு ஒரு பாதை இருக்கிறதா என்பதை இது தீர்மானிக்கும் என்று கூறினார் ஆனால் பின்பு அவர் பந்தயத்திலேயே இருந்து ஜனவரி இருபத்தொன்னில் தென் கரோலினா முதன்மைப் போட்டியில் போட்டியிடுவார் என்று தெரிவித்தார்
10406373928837348332.wav	பிரமிட் ஒலி மற்றும் ஒளி நிகழ்ச்சி ஆகியவை இந்தப் பகுதியில் குழந்தைகளுக்கு மிக சுவாரஸ்யமான விஷயங்களில் ஒன்றாகும்	பிரமிட் ஒலி மற்றும் ஒலி நிகழ்ச்சிகள் ஆகியவை இந்தப் பகுதியில் குழந்தைகளுக்கு மிக சுவாரஸ்யமான விஷயங்களில் ஒன்றாகும்
10431271162503376039.wav	அதன் பலனாக நடிகர்களும் கூட மேடையின் மீது கஞ்சாவை புகைக்கிறார்கள் மற்றும் தியேட்டரும் கூட பார்வையாளர்களை அதில் இணைய உற்சாகப்படுத்துகிறது	அதன் பலனாக நடிகர்களும் கூட மேடையின் மீது கஞ்சாவைப் புகைக்கிறார்கள் மற்றும் தியேட்டரும் கூட பார்வையாளர்களை அதில் இணைய உற்சாகப்படுத்துகிறது
10477962791007948390.wav	பெண்கள் எந்தவொரு பெண் பயணியும் அசல் திருமண நிலையைப் பொருட்படுத்தாமல் தாங்கள் திருமணமானவர்களாகக் கூறப்படுவது பரிந்துரைக்கப்படுகிறது	பெண்கள் எந்தவொரு பெண் பயணியும் அசல் திருமண நிலையைப் பொருட்படுத்தாமல் தாங்கள் திருமணமானவர்களாகக் கூறப்படுவது பரிந்துரைக்கப்படுகின்றது
10492180655284660774.wav	நிகழ்வுகள் நிகழ்ந்த காலம் பொதுவாக உயர் மத்திய காலங்கள் என்று குறிப்பிடப்படுகிறது 11 12 வது மற்றும் 13 ஆம் நூற்றாண்டுகளில் ஐரோப்பிய வரலாற்றின் காலம் கி.பி 1000-1300	நிகழ்வுகள் நிகழ்ந்த காலம் பொதுவாக உயர் மத்திய காலங்கள் என்று குறிப்பிடப்படுகிறது பதினொன்று பன்னிரண்டு மற்றும் பதிமூன்றாம் நூற்றாண்டுகளில் ஐரோப்பிய வரலாற்றின் காலம் கிபி ஆயிரம் முதல் ஆயிரத்தி முன்னூறு
10508356059066935692.wav	திபெத்திய தியானத்தின் மையம் தெய்வ யோகா ஆகும் பல்வேறு தெய்வங்களை காட்டுவதன் மூலம் ஆற்றல் தடங்கள் சுத்தம் செய்யப்படுகின்றன சக்கரங்கள் செயல்படுத்தப்படுகின்றன மற்றும் அறிவொளி உணர்வு உருவாக்கப்படுகிறது	திவைத்திய தியானத்தின் மையம் தெய்வ யோகா ஆகும் பல்வேறு தெய்வங்களைக் காட்டுவதன் மூலம் ஆற்றல் தடங்கள் சுத்தம் செய்யப்படுகின்றன சக்கரங்கள் செயல்படுத்தப்படுகின்றன மற்றும் அறிவோளி உணர்வு உருவாக்கப்படுகிறது
10514693308136502515.wav	மேலே தெளிவான அழகான வானம் மற்றும் பல மலைகளால் சூழப்பட்டுள்ளதைத் தவிர வேறு எதையும் காண இயலாது குகைக்குள் இருந்து மிகக் குறைந்த அளவே உலகினைக் காணவோ அல்லது கேட்கவோ முடியும்	மேலே தெளிவான அழகான வானம் மற்றும் பல மலைகளால் சூழப்பட்டதைத் தவிர வேறு எதையும் காண இயலாது குகைக்குள்ளிருந்து மிகக் குறைந்த அளவே உலகினைக் காணவோ அல்லது கேட்கவோ முடியும்
10555982178268372892.wav	ஒரு வெடிகுண்டு ஆளுனர் அதிகாரி அலுவலகத்தின் வெளியே வெடித்தது	ஒரு வெடி கொண்டு ஆளுநர் அதிகாரி அலுவலகத்தின் வெளியே வெடித்தது
10720993349250886722.wav	கால்சியம் மற்றும் பொட்டாசியம் போன்ற தனிமங்கள் உலோகங்களாக கருதப்படுகின்றன நிச்சயமாக தங்கம் வெள்ளி போன்ற உலோகங்களும் அதில் உள்ளன	கால்சியம் மற்றும் பொட்டாசியம் போன்ற தனிமங்கள் உலோகங்களாகக் கருதப்படுகின்றன நிஜயமாக தங்கம் வெள்ளி போன்ற உலகங்கள் அதில் உள்ளன
10727009009788036162.wav	பாலத்தின் கீழ் செங்குத்து நீளம் 15 மீட்டராக உள்ளது ஆகஸ்ட் 2011-இல் கட்டுமானப் பணிகள் நிறைவடைந்தன ஆனால் மார்ச் 2017-ஆம் ஆண்டு வரை போக்குவரத்துக்குத் திறக்கப்படவில்லை	பாலத்தின் கீழ் செங்குத்து நீளம் பதினைந்து மீட்டராக உள்ளது ஆகஸ்ட் ரெண்டாயிரத்தி பதினொன்றில் கட்டுமானப் பணிகள் நிறைவடைந்தன ஆனால் மார்ச் ரெண்டாயிரத்தி பதினேழாம் ஆண்டு வரை போக்குவரத்து திறக்கப்படவில்லை
10736451118410957295.wav	சர்ச்களின் மத்திய அதிகாரம் கடந்த ஆயிரம் ஆண்டுகளுக்கு மேலாக ரோமில் இருந்து வருகிறது மற்றும் இந்த அதிகாரம் மற்றும் செல்வத்தின் ஒரே இடத்திலான செறிவு பல பேரை அடிப்படைக் கோட்பாடுகள் நிறைவேற்றப் படுகின்றனவா என்ற கேள்விக்கு இட்டுச் செல்கிறது	சர்ச்களின் மத்திய அதிகாரம் கடந்த ஆயிரம் ஆண்டுகளுக்கு மேலாக ரோமில் இருந்து வருகிறது மற்றும் இந்த அதிகாரம் மற்றும் செல்வத்தின் ஒரே இடத்திலான செறிவு பல பேரை அடிப்படைக் கோட்பாடுகள் நிறைவேற்றப்படுகின்றனவா என்ற கேள்விக்கு இட்டு செல்கிறது
1075365502858893792.wav	அதே போல் ஒரு ஷேன்கன் வீஸா வைத்திருந்தால் ஷேன்கன் உறுப்பினர் நாடுகளுக்குத் தனித்தனியாக ஒவ்வொன்றுக்குமென வீஸாவுக்கு விண்ணப்பிக்கத் தேவையில்லை அதனால் நேரம் பணம் மற்றும் ஆவண வேலைகளை மிச்சப்படுத்தலாம்	அதேபோல் ஒரு ஷேன்கன் விசா வைத்திருந்தால் ஷேன்கண்ட் உறுப்பினர் நாடுகளுக்கு தனித்தனியாக ஒவ்வொன்றுக்குமென விசாவுக்கு விண்ணப்பிக்கத் தேவையில்லை அதனால் நேரம் பணம் மற்றும் ஆவண வேலைகளை மிச்சப்படுத்தலாம்
10756045276911415321.wav	வழக்கமாக சின்ட்ராவுக்கு செல்லும் ஸ்காட்டர்ப் பேருந்து 403 கேபோ டா ரோகாவில் நிற்கிறது	வழக்கமாக சிண்ட்ராவுக்குச் செல்லும் ஸ்காட்ரோ பேருந்து நானூத்தி மூனு கோபோட்டோ ரோகோவில் நிற்கிறது
10810170781440039258.wav	மெட்ரோவில் வழக்கமான அறிவிப்புகள் கேடலன் மொழியில் மட்டுமே வழங்கப்படுகின்றன ஆனால் திட்டமிடப்படாத இடையூறுகள் ஸ்பானிஷ் ஆங்கிலம் பிரஞ்சு அரபு மற்றும் ஜப்பானிய உள்ளிட்ட பல்வேறு மொழிகளில் தன்னியல்பு முறையில் அறிவிக்கப்படுகின்றன	மெட்ரோவில் வழக்கமாக அறிவிப்புகள் கேடலன் மொழியில் மட்டுமே வழங்கப்படுகின்றன ஆனால் திட்டமிடப்படாத இடையூறுகள் ஸ்பானிஷ் ஆங்கிலம் பிரெஞ்சு அரபு மற்றும் ஜப்பானிய உள்ளிட்ட பல்வேறு மொழிகளில் தன்னியல்பு முறையில் அறிவிக்கப்படுகின்றன
10819961537726726647.wav	கழிவறை தேவைப்பட்ட மூதாட்டியின் இடத்தை புகைப்படக் கலைஞர்கள் எடுத்துக்கொண்டனர் மெண்டோசா சுட்டுக் கொல்லப்பட்டார்	கழிவறை தேவைப்பட்ட மூதாட்டியின் இடத்தை புகைப்படக் கலைஞர்கள் எடுத்து கொண்டனர் மென்டோசா சுட்டு கொல்ல பட்டார்
1085997438697004312.wav	நிறமாலையில் மற்றொரு முனையில் ஒருவர் அடையாளம் காண முடியாத நபராக மாற்றம் பெறுகிறார் அவர் அல்லது அவள் குழு செய்து வந்த அனைத்தையும் மாற்ற வேண்டும் மற்றும் தாங்கள் விரும்பியபடி உருவாக்க வேண்டும் என்று நினைக்கிறார்கள்	நிற மாலையில் மற்றொரு முனையில் ஒருவர் அடையாளம் காணமுடியாத நபராக மாற்றும் பொதுகிறார் அவரல்லது அவள் குழு செய்து வந்து அனைத்தையும் மாற்ற வேண்டும் மற்றும் தாங்கள் விரும்பியபடி உருவாக்க வேண்டும் என்று நினைக்கிறார்கள்
10919902254069892748.wav	நாட்டில் எந்தச் சேதமும் ஏற்படவில்லை என்று வடக்கு மரியானாஸ் அவசரநிலை மேலாண்மை அலுவலகம் தெரிவித்துள்ளது	நாட்டில் எந்த சேதமும் ஏற்படவில்லை என்று வடக்கு மரியானாஸ் அவசரநிலை மேலாண்மை அலுவலகம் தெரிவித்துள்ளது
10942678977586923754.wav	எல்லாப் பெயர்ச்சொற்களும் sie என்ற வார்த்தையுடன் எப்போதும் ஒரு வாக்கியத்தின் நடுவில் கூட கேப்பிடல் எழுத்துடன் தொடங்குகின்றன	எல்லா பெயர் சொற்களும் சி என்ற வார்த்தையுடன் எப்போதும் ஒரு வாக்கியத்தின் நடுவில் கூட கேபிட்டல் எழுத்துடன் தொடங்குகின்றன
10956713394046270821.wav	15 ஆம் தேதி ஆகஸ்ட் மாதம் 1940 ஆம் ஆண்டு நட்பு நாடுகள் தெற்கு பிரான்சில் ஊடுருவியதை அடுத்து அந்த ஊடுருவல் ஆபரேஷன் டிராகன்' என அழைக்கப்பட்டது	பதினைந்தாம் தேதி ஆகஸ்ட் மாதம் ஆயிரத்து தொள்ளாயிரத்து நாற்பதாம் ஆண்டு நட்பு நாடுகள் தெற்கு பிரான்சில் ஊடுருவியதை அடுத்து அந்த ஊடுருவல் ஆபரேஷன் டிராகன் என அழைக்கப்பட்டது
10958180038372002428.wav	ரிப் கரண்ட்கள் என்பவை பெரும்பாலும் பாறை உள்ள இடங்கள் அல்லது அது போன்ற இடங்களில் கடற்கரையிலிருந்து வரும் அலைகளின் எதிர் ஓட்டமாகும்	ட்ரிப் கரண்ட்கள் என்பவை பெரும்பாலும் பாறை உள்ள இடங்கள் அல்லது அதுபோன்ற இடங்களில் கடற்கரையிலிருந்து வரும் அலைகளின் எதிரோட்டமாகும்
10982058931182859016.wav	பாரிஸியர்கள் எகோசென்ட்ரிக்கான முரட்டுத்தனமான மற்றும் திமிர்பிடித்தவர்கள் என்று பெயர்பெற்றவர்கள்	பாரிஷியர்கள் எகோசெண்டரிக்கான முரடுத்தனமான மற்றும் திமிர் பிடித்தவர்கள் என்று பெயர் பெற்றவர்கள்
11010795870270609298.wav	கலிஃபோர்னியா கவர்னர் அர்னால்ட் ஸ்வார்ஸ்னேக்கர் சிறார்களுக்கு வன்முறை வீடியோ கேம்களை விற்பனை செய்வதையோ அல்லது வாடகைக்கு விடுவதையோ தடை செய்யும் மசோதாவில் கையெழுத்திட்டார்	கலிபோர்னியா கவர்னர் அனால்ட் ஸ்வாஸ்னேக்கர் சிறார்களுக்கு வன்முறை வீடியோ கேம்களை விற்பனைக்கு செய்வதையோ அல்லது வாடகைக்கு விடுவதையோ தடை செய்யும் மசோதாவில் கையெழுத்திட்டார்
1109467191123405578.wav	உங்களுக்கு நாட்டுப்புற சாலைகளில் பயணம் செய்யும் பழக்கம் இல்லையெனில் விழிப்பாக இருங்கள் செங்குத்தான பாதைகள் குறுகிய சந்துகள் மற்றும் சிறிதான வளைவுகள் ஆகியவை அதிகம் தோன்றும்	உங்களுக்கு நாட்டுப்புற சாலைகளில் பயணம் செய்யும் பழக்கம் இல்லையெனில் விழிப்பாக இருங்கள் செங்குத்தான பாதைகள் குறுகிய சந்துகள் மற்றும் சிறிதான வளைவுகள் ஆகியவை அதிகம் தோன்றும்
11103191651936888278.wav	மடகாஸ்கர் மிகப்பெரியது வனவிலங்குகளுக்கென்று வரும் நிலையில் இது ஒரு தனிக்கண்டமாக கருதப்படுகிறது	மடகாஸ்கர் மிகப்பெரியது வனவிலங்குகளுக்கென்று வரும் நிலையில் இது ஒரு தனிக் கண்டமாகக் கருதப்படுகிறது
11157659648886867246.wav	"அந்த விவாதம் கேட்ரினா புயலைத் தொடந்த நிவாரணம் மற்றும் சீரமைப்பிற்கான செலவு குறித்த கருத்து வேறுபாட்டினால் ஏற்பட்டது; அதை சில நிதிப் பழமைவாதிகள் நகைச்சுவையாக "புஷ்ஷின் புதிய ஆர்லியன் ஒப்பந்தம்" என முத்திரையிட்டனர். 	அந்த விவாதம் கேட்ரினா புயலைத் தொடர்ந்து நிவாரணம் மற்றும் சீரமைப்பிற்கான செலவு குறித்த கருத்து வேறுபாடு என ஏற்பட்டது அதை சில நிதிப் படைமைவாதிகள் நகைச்சுவையாக புஷ்ஷின் புதிய ஆர்லியன் ஒப்பந்தம் என உத்தரையிட்டனர்
11168727768279127482.wav	லக்கா சிங் பஜனையை வழங்கினார் பாடகர் ராஜு கண்டெல்வலும் அவருடன் வந்திருந்தார்	லகாச்சின் பஜனையை வழங்கினார் பாடகர் ராஜி கண்டல்வாளும் அவருடன் வந்திருந்தார்
1117152164357692003.wav	இரண்டே வாரங்களில் அமெரிக்கப் படைகளும் சுதந்திர பிரெஞ்சு படைகளும் தெற்கு பிரான்ஸை விடுவித்து ஜெர்மனியை நோக்கி திரும்பின	இரண்டே வாரங்களில் அமெரிக்கப் படைகளும் சுதந்திர பிரெஞ்சு படைகளும் தெற்கு பிரான்சை விடுவித்து ஜெர்மனியை நோக்கித் திரும்பின
11178209073231926479.wav	மடகாஸ்கர் மிகப்பெரியது வனவிலங்குகளுக்கென்று வரும் நிலையில் இது ஒரு தனிக்கண்டமாக கருதப்படுகிறது	மடகாஸ்கர் மிகப்பெரியது வனவிலங்குகளுக்கென்று வரும் நிலையில் இது ஒரு தனி கண்டமாகக் கருதப்படுகிறது
11227922192151392226.wav	ஹூஹ்னே தன் பதவியை ராஜினாமா செய்துள்ளார் அவருக்கு பதிலாக ed davey mp அப்பதவியை நிரப்புவார் davey விட்டு சென்ற வர்த்தக அமைச்சர் பதவியை norman lamb mp செய்வார் என எதிர்பார்க்கப்படுகிறது	ஹூஹ்மே தன் பதவியை ராஜினாமா செய்துள்ளார் அவருக்கு பதிலாக எட் ட்ரேவி எம்பி அப்பதவியை நிரப்புவார் டேவி விட்டுச் சென்ற வர்த்தக அமைச்சர் பதவியை நார்மன் லாம்ப் எம்பி செய்வார் என எதிர்பார்க்கப்படுகிறது
11339904476668309411.wav	அந்தப் பாலம் செப்டெம்பர் 2017 இல் பிரேசிலிய சுங்கத்துறை சோதனைச் சாவடிகள் தயாரானதும் முழுவதுமாக செயல்படத் திட்டமிடப் பட்டுள்ளது	அந்தப் பாலம் செப்டம்பர் இரண்டாயிரத்து பதினேழில் பிரேசிலிய சுங்கத்துறை சோதனைச் சாவடிகள் தயாரானதும் முழுவதுமாக செயல்பட திட்டமிடப்பட்டுள்ளது
11351424803821396196.wav	2002 இல் கோமா நைராகோங்கோ எரிமலையிலிருந்து வெளிப்பட்ட லாவாவினால் நகரின் வீதிகள் அனைத்தும் மற்றும் குறிப்பாக நகர மையம் புதையுண்டு அழிக்கப்பட்டது	ரெண்டாயிரத்தி ரெண்டில் ஹோமா நரோகங்களோக எரிமலையிலிருந்து வெளியிடப்பட்ட லாவாவின் நகரத்தின் வீதியில் அனைத்தும் மட்டும் குறிப்பாக நகர மையம் புதுண்டு அளிக்கப்பட்டது
11361049633045339802.wav	1976 வரை முப்பது சதவீத மச்சு பிச்சு மீட்டெடுக்கப்பட்டது அந்த மீட்டெடுக்கும் நடவடிக்கைகள் இன்று வரைத் தொடர்கின்றன	ஆயிரத்து தொள்ளாயிரத்து எழுவத்தாறு வரை முப்பது சதவீதம் அச்சுபிச்சு மீட்டெடுக்கப்பட்டது அந்த மீட்டெடுக்கும் நடவடிக்கைகள் இன்றும் வரை தொடர்கின்றன
11374448193102653504.wav	எங்களுடைய விளையாட்டு வீரர்கள் மற்றும் கிளப்புகளின் நலன்கள் மற்றும் அவர்களின் விளையாட்டு ஆகியவை தீர்மானிப்பதை விட எங்கள் நிறுவனத்திற்குள் அர்த்தமுள்ள மாற்றத்துடன் முன்னேறுவதன் மூலம் சிறப்பாக சேவை செய்யப்படலாம் என்ற usoc's அறிக்கையுடன் நாங்கள் உடன்படுகிறோம்	எங்களுடைய விளையாட்டு வீரர்கள் மற்றும் கிளப்புகளின் நலன்கள் மற்றும் அவர்களின் விளையாட்டு ஆகியவை தீர்மானிப்பதை விட எங்கள் நிறுவனத்திற்கு அர்த்தமுள்ள மாற்றத்துடன் முன்னேறுவதன் மூலம் சிறப்பாக சேவை செய்யலாம் என்ற யூஎஸ்ஓசி அறிக்கையுடன் நாங்கள் உடன்படுகிறோம்
11390526111098559948.wav	1920 களில் பெரும்பாலான குடிமக்கள் மற்றும் தேசங்களின் பரவலான மனப்போக்கு அமைதியையும் தனிமையையும் சார்ந்து இருந்தது	ஆயிரத்தி தொள்ளாயிரத்தி இருவதுகளில் பெரும்பாலான குடிமக்கள் மற்றும் தேசங்களின் பரவலான மனப்போக்கு அமைதியையும் தனிமையையும் சார்ந்திருந்தது
11391301835605759520.wav	பெருங்காற்றுகள் ஆலங்கட்டி மழை அதிகப்படியான மழைப்பொழிவு மற்றும் காட்டுத்தீ ஆகியவை கடுமையான வானிலையின் வடிவங்கள் மற்றும் விளைவுகள் ஆகும் அதே போல் தான் இடியுடன் கூடிய மழைகள் சூறாவளிக் காற்றுகள் கடல் நீர்த்தாரை மற்றும் சுழல்காற்றுகள்	பெருங்காற்றுகள் ஆலங்கட்டி மலை அதிகப்படியான மலைப்பொழிவு மற்றும் காட்டுத் தீ ஆகியவை கடுமையான வானிலையின் வடிவங்கள் மற்றும் விளைவுகள் ஆகும் அதேபோல் தான் இடியுடன் கூடிய மலைகள் சூறாவளிக் காற்றுகள் கடல் நீர்த்தாரை மற்றும் சுழல் காற்றுகள்
11392586762991923638.wav	"இயற்கையான சூழல் தாவரங்களுக்கு மிகவும் சிறப்பானவையாகும் ஆகவே "ஒரே ஒரு" மாதிரியை கூட நீக்குவதற்கான சோதனையை எதிர்க்கவும்.	இயற்கையான சூழல் தாவரங்களுக்கு மிகவும் சிறப்பானவையாகும் ஆகவே ஒரே ஒரு மாதிரியைக் கூட நீக்குவதற்கான சோதனையை எதிர்க்கவும் இயற்கையான சூழல் தாவரங்களுக்கு மிகவும் சிறப்பானவையாகும் ஆகவே ஒரே ஒரு மாதிரியைக் கூட நீக்குவதற்கான சோதனையை எதிர்க்கவும்
11400701504589769018.wav	இந்த நோய் குறித்த ஐ.நா. நிபுணர் டேனியல் லாண்டாக்னே கூறுகையில் இந்த அமைதியின்மை அமைதி காக்கும் படையினரால் ஏற்படக்கூடும் என்று கூறினார்	இந்த நோய் குறித்த ஐநா டிம்னர் டேனியல் லாண்டக்னே கூறுகையில் இந்த அமைதியின்மை அமைதி காக்கும் படையினரால் ஏற்படக்கூடும் என்று கூறினார்
11417526991099132720.wav	ரோம் நகரில் பல இடங்களில் ஏராளமான பெரிய தொலைக்காட்சித் திரைகள் அமைக்கப்பட்டு மக்கள் இந்த விழாவைக் காண முடிந்தது	ரோம் நகரில் பல இடங்களில் ஏராளமான பெரிய தொலைக்காட்சி திரைகள் அமைக்கப்பட்ட மக்கள் இந்த விழாவைக் காண முடிந்தது
11430678970376456101.wav	இது சந்திரனின் மேற்பரப்பில் கணிசமான அளவிலான இருண்ட பகுதியின் கீழ் மெல்லியதாகவும் மேட்டுநிலங்களின் கீழ் தடிமனாகவும் உள்ளது	இது சந்திரனின் மேற்கரப்பில் கணிசமான அளவிலான இருண்ட பகுதியின் கீழ் மெல்லியதாகவும் மேட்டு நிலங்களின் கீழ் தடிமனாகவும் உள்ளது
11466316209132124206.wav	எந்த தயாரிக்கப்பட்டப் பொருட்கள் பழம்பொருட்கள் என்பதற்கு எந்தவொரு உலகளாவிய வரைமுறையும் இல்லை சில வரி நிறுவனங்கள் 100 வருடங்களுக்கு பழமையான பொருட்களை பழம்பொருட்கள் என வரையறுக்கின்றன	எந்தத் தயாரிக்கப்பட்ட பொருட்கள் பலம்பொருட்கள் என்பதற்கு எந்தவொரு உலகளாவிய வரைமுறையும் இல்லை சில வரி நிறுவனங்கள் நூறு வருடங்களுக்கு பழமையான பொருட்களை பழம்பொருட்கள் என வரையறுக்கப்படுகின்றன
1152282249128696279.wav	ரோஸ்பி எண் குறைவாக உள்ள நட்சத்திரம் காந்தப்புற மாற்ற தொடர்புகளுடன் மிகவும் குறைந்த செயல்பாடு கொண்டதாகவே இருக்கும்	ரோஸ்பி என் குறைவாக உள்ள நட்சத்திரம் காந்தபுற மாற்றத் தொடர்புகளுடன் மிகவும் குறைந்த செயல்பாடு கொண்டதாகவே இருக்கும்
