clip_id	reference	hypothesis
10399911381336289275.wav	त्यांच्या अत्यंत भरभराटीच्या काळात प्रकाशाचे प्रदूषण ही आजच्या काळासारखी समस्या नव्हती ते सहसा शहरांमध्ये किंवा कॅम्पसमध्ये राहत होते त्यामुळे आधुनिक काळात बनवलेल्या ठिकाणांपेक्षा तेथे पोहोचणे सोपे आहे	त्यांच्या अत्यंत भरभराटीच्या काळात प्रकाशाचे प्रदूषणही आजच्या काळासारखी समस्या नव्हती ते सहसा शहरांमध्ये किंवा कॅम्पसमध्ये राहत होते त्यामुळे आधुनिक काळात बनवलेल्या ठिकाणांपेक्षा तेथे पोहोचणे सोपे आहे
10425007283485512549.wav	त्याचा लांब जबडा 70 पेक्षा अधिक तीक्ष्ण दातांनी भरलेला होता त्याच्या तोंडाच्या वरच्या भागात एक अतिरिक्त संच याचा अर्थ त्याच्या मार्गात जो कोणी येईल त्याला कोणतीही सुटका नाही	त्याचा लांब जबळा सत्तरपेक्षा अधिक तीक्ष्ण दातांनी भरलेला होता त्याच्या तोंडाच्या वरच्या भागात एक अतिरिक्त संच याचा अर्थ त्याच्या मार्गात जो कोणी येईल त्याला कोणतीही सुटका नाही
1043125167423578261.wav	त्याच्या 78 शिफारशींपैकी प्रथम म्हणजे विरोधी हस्तक्षेपांविरूद्ध इराकच्या सीमा सुरक्षित करण्यासाठी आणि त्याच्या शेजारील राष्ट्रांसोबत राजनैतिक संबंध पुन्हा स्थापित करण्यासाठी या वर्षाच्या अखेरीस एक नवीन परराष्ट्रसंबंधाविषयक कुशलतापूर्वक पुढाकार घ्यावा	त्याच्या सत्यांशी शिफारशींपैकी प्रथम म्हणजे विरोधी हस्तक्षेपांविरुद्ध इराकच्या सीमा सुरक्षित करण्यासाठी आणि त्याच्या शेजारील राष्ट्रांसोबत राजनैतिक संबंध पुन्हा स्थापित करण्यासाठी या वर्षाच्या अखेरीस एक नवीन परराष्ट्रसंबंधाविषयक कुशलतापूर्वक पुढाकार घ्यावा
10441513494722292531.wav	लहान मुले आणि जेष्ठ यांच्या समावेशासह सहा ओलीस व्यक्तींना फिलिपिनो फोटोग्राफर प्रमाणे लवकर सोडण्यात आले	लहान मुले आणि जेष्ठ यांच्या समावेशासह सहा ओलिस व्यक्तींना फिलिपिनो फोटोग्राफरप्रमाणे लवकर सोडण्यात आले
10448928890327903219.wav	पर्यटकांना पूर्वीच्या इमारती मूळ रूपात कशा दिसत असतील याची चांगल्याप्रकारे कल्पना यावी याकरिता बहुतांश इमारती पुन्हा निर्माण करण्यात आल्या आहेत	पर्यटकांना पूर्वीच्या इमारती मूळ रूपात कशा दिसत असतील याची चांगल्या प्रकारे कल्पना यावी याकरिता बहुतांश इमारती पुन्हा निर्माण करण्यात आल्या आहेत
10479281894676470381.wav	क्रांतिकारी युद्ध चालू असताना तेरा राज्यांनी एक कमकुवत मध्यवर्ती सरकार बनवले फक्त कॉंग्रेस हाच त्याचा महत्वाचा भाग होता संघराज्यातील कलमानुसार	क्रांतिकारी युद्ध चालू असताना तेरा राज्यांनी एक कमकुवत मध्यवर्ती सरकार बनवले फक्त काँग्रेस हा त्याचा महत्त्वाचा भाग होता संघराज्यातील कल्पांनुसार
10482206407426130371.wav	खरेतर हे अस्तित्वात आहे हे एखाद्याला माहिती असले तरी ते शोधणे अजिबात सोपे नाही एकदा गुहेच्या आत गेल्यानंतर ते पूर्णपणे विलगीकरण केल्यासारखे आहे	खरे तर हे अस्तित्वात आहे एखाद्याला माहीत असले तरी ते शोधणे अजिबात सोपे नाही एकदा गुहेच्या आत गेल्यानंतर ते पूर्णपणे विलगीकरण केल्यासारखे आहे
10487149415744742997.wav	ओस्ट्रेलियाचा मिशेल गॉर्ले पुरुषांच्या उभ्या सुपर-जी मध्ये अकराव्या क्रमांकावर आला चेकचा प्रतिस्पर्धी ओल्डरिच जेलीनेक पुरुषांच्या बैठ्या सुपर-जीमध्ये सोळाव्या क्रमांकावर आला	ऑस्ट्रेलियाचा मिशेल गार्ले पुरुषांच्या उभ्या सुपरजीमध्ये अकराव्या क्रमांकांवर आला चेकचा प्रतिस्पर्धी ऑल्ड्रिच जेलिनेक पुरुषांच्या बैठ्या सुपरजीमध्ये सोळाव्या क्रमांकावर आला
10495017469575334246.wav	जसे ग्रीकांचे ज्ञान ओसरले तेव्हा पश्चिमेला हे लक्षात आले की ते ग्रीक तत्वज्ञान आणि शास्त्र यांच्या मूळापासून तोडले गेले आहेत	जसे ग्रीकांचे ज्ञान ओसरले तेव्हा पश्चिमेला हे लक्षात आले की ते ग्रीक तत्त्वज्ञान आणि शास्त्र यांच्या मुळापासून तोडले गेले आहेत
10518905833561018580.wav	तथापि क्षय असणाऱ्या लोकांच्या समूहामध्ये एक्सडीआर-टीबी ची टक्केवारी अद्याप तरी कमी वाटते दक्षिण आफ्रिकेमध्ये संक्रमित झालेल्या एकूण 330,000 लोकांपैकी एकावेळी 6,000 जणांना	तथापि क्षय असणाऱ्या लोकांच्या समूहामध्ये एक्सडीआरटीबी ची टक्केवारी अद्याप तरी कमी वाटते दक्षिण आफ्रिकेमध्ये संक्रमित झालेल्या एकूण तीन तीन शून्य शून्य शून्य शून्य लोकांपैकी एकावेळी सहा हजार जणांना
10523641664988968912.wav	हॉंग कॉंगची सर्वोत्तम दृश्ये मिळवण्यासाठी बेट सोडून कोवलून धबधब्याच्या विरुध्द बाजूला जा	हाँगकाँगची सर्वोत्तम दृश्ये मिळवण्यासाठी बेड सोडून कोवलून धबधब्याच्या विरुद्ध बाजूला जा
10525466708237533774.wav	विसाव्या शतकातील संशोधनात असे दिसून आले आहे की अनुवांशिक भिन्नतेचे 2 समूह/पुल्स आहेत: छुपे आणि व्यक्त	विसाव्या शतकातील संशोधनात असे दिसून आले आहे की अनुवांशिक भिन्नतेचे दोन समूह पूल्स आहेत छुपे आणि व्यक्त
10536798844947131239.wav	ही जोडपी त्यांच्या बाळासाठी दत्तक घेण्याची योजना बनवण्याचे ठरवू शकतात	ही जोडपी त्यांच्या बाळासाठी दत्तक घेण्याची योजना बनवण्याचे ठरवू शकतात
10554109505322419743.wav	स्प्रिंगबॉक्ससाठी याने 5 सामन्यांच्या पराभवाची मालिका समाप्त केली	स्प्रिंगबॉक्ससाठी पाने पामा सामान्याच्या पराभवाची मालिका समाप्त केली
10559762008785053198.wav	महिला कोणीही महिला जी प्रवास करीत आहे त्यांनी त्यांची प्रत्यक्ष वैवाहिक स्थिती काही असली तरी त्यांनी विवाहित आहे असे सांगण्याची शिफारस केली जाते	महिला कुवणती ही महिला जी प्रवास करीत आहे त्यांनी त्यांची प्रत्यक्ष वैवाहिक स्थिती काही असली तरी त्यांनी विवाहित आहे असे सांगण्याची शिफारस केली जाते
10562843113577128334.wav	तुम्ही तुमच्या स्वत व्यतिरिक्त इतर सरकारांचा सल्ला विचारात घेण्याची देखील इच्छा ठेऊ शकता परंतु त्यांचा सल्ला त्यांच्या नागरिकांसाठी डिझाईन केलेला असतो	तुम्ही तुमच्या स्वतःव्यतिरिक्त इतर सरकारांचा सल्ला विचारात घेण्याची देखील इच्छा घेत ठेवू शकता परंतु त्यांचा सल्ला त्यांच्या नागरिकांसाठी डिझाईन केलेला असतो
10567604602789002676.wav	हे सांगण्याची आवश्यकता नाही की जर तुम्हाला रोमन भाषा येत असेल तर तुमच्यासाठी पोर्तुगीज शिकणे सोपे होईल	ही सांगण्याची आवश्यकता नाही की जर तुम्हाला रोमन भाषा येत असेल तर तुमच्यासाठी पोर्तुगीज शिकणे सोपे होईल
10580730513054149792.wav	मनोरंजनाच्या वृत्तवाहिनी वेबसाइट tmz ला कळते की छायाचित्रकाराने सेपूलवेद बूलेव्हर्डच्या दुसऱ्या बाजूला त्याची गाडी थांबवली आणि रस्ता ओलांडून पुढे जाण्याआधी पोलीस थांब्याचे फोटो घेण्याचा प्रयत्न केला कॅलिफोर्निया हायवेच्या गस्तीवर असणाऱ्या पोलिसाला त्याला ओलांडून मागे परत जाण्याची आज्ञा देण्यासाठी दोनदा रहदारीला थांबवणे भाग पडले	मनोरंजनाच्या वृत्तवाहिनी वेबसाईट टीएमझेडीला कळते की छायाचित्रकाराने सेपुलवेद बुलेव्हरच्या दुसऱ्या बाजूला त्यांची गाडी थांबवली आणि रस्ता ओलांडूर पुढे जाण्याआधी पोलीस थांब्याचे फोटो घेण्याचा प्रयत्न केला कॅलिफोर्नियाच्या हायवेच्या गस्तीवर असणाऱ्या पोलिसाला त्यांना ओलांडूर मागे परत जाण्याची आज्ञा देण्यासाठी दोनदा हरदारीला थांबवणे भाग पडले
10582688362534058134.wav	कॅल्शियम आणि पोटाशियम या सारखी मूलद्रव्ये धातू मानली जातात अर्थातच चांदी आणि सोने यासारखे सुद्धा धातू आहेत	कॅल्शियम आणि पोटॅशियम यासारखी मूलद्रव्ये धातू मानली जातात अर्थातच चांदी आणि सोनेस यांसारखे सुद्धा धातू आहेत
10604181213613715044.wav	"वनस्पती त्यांच्या नैसर्गिक पर्यावरणामध्ये सर्वोत्तम दिसतात म्हणून फक्त "1 नमुना" सुद्धा काढण्याचा मोह टाळा. 	वनस्पती त्यांच्या नैसर्गिक पर्यावरणामध्ये सर्वोत्तम दिसतात म्हणून फक्त एक नमुना सुद्धा काढण्याचा मोह टाळा
10636476623648095776.wav	तुम्ही तुमच्या स्वत व्यतिरिक्त इतर सरकारांचा सल्ला विचारात घेण्याची देखील इच्छा ठेऊ शकता परंतु त्यांचा सल्ला त्यांच्या नागरिकांसाठी डिझाईन केलेला असतो	तुम्ही तुमच्या स्वतःव्यतिरिक्त इतर सरकारांचा सल्ला विचारात घेण्याची देखील इच्छा ठेवू शकता परंतु त्यांचा सल्ला त्यांच्या नागरिकांसाठी डिझाईन केलेला असतो
10648881165230559475.wav	अरिस्टॉटल या तत्ववेत्त्याने असा सिद्धांत मांडला आहे की सर्व काही 1 किंवा 4 पेक्षा अधिक मूलद्रव्यांनी बनलेले आहे ती मूलद्रव्ये पृथ्वी पाणी हवा आणि अग्नि होते	ॲरिस्टॉटल या तत्त्वाने असा सिद्धांत मांडला आहे की सर्व काही एक किंवा चारपेक्षा अधिक मूलद्रव्यांनी बनली आहे ती मूलद्रव्ये पृथ्वीपाने हवा आणि अग्नी होते
10651545232016728114.wav	"15 ऑगस्ट 1940 रोजी मित्र देशांनी दक्षिण फ्रान्सवर आक्रमण केले या आक्रमणाला "ऑपरेशन ड्रॅगून" म्हटले गेले.	पंधरा ऑगस्ट एकोणीसशे चाळीस रोजी मित्र देशांनी दक्षिण फ्रान्सवर आक्रमण केले या आक्रमणाला ऑपरेशन ड्रॅग्यून म्हटले गेले
1068494160610462670.wav	अखेरीस अनेक लहान मांजरी आहेत स्वैर पाळीव मांजरींसह ज्या कीटक उंदीर सरडे आणि पक्षी यासारखे अनेक लहान भक्ष्य खातात	अखेरीज अनेक लहान मांजरी आहेत स्वैर पाळीव मांजरींसह ज्या कीटक उंदीर सरडे आणि पक्षी यांसारखे अनेक लहान भक्ष्य खातात
10722787486340359097.wav	वयोवृद्ध महिलेला प्रसाधनगृहात जायचे असल्याने फोटोग्राफरनी तिची जागा घेतली मेंडोझाला गोळी घालण्यात आली होती	वयोवृद्ध महिलेला प्रसातनगृहात जायचे असल्याने फोटोग्राफरने तिची जागा घेतली मॅन्डोजाला गोळी घालण्यात आली होती
10732475647219335488.wav	तीव्र हवामान ही संज्ञा कोणत्याही अशा धोकादायक अशा हवामान घटनांना सहसा दिली जाते ज्यामध्ये नुकसान करण्याची गंभीर सामाजिक व्यत्यय आणण्याची किंवा मानवी जीवनाला इजा करण्याची क्षमता असते	तीव्र हवामान ही संज्ञा कोणत्याही अशा धोकादायक अशा हवामान घटनांना सहसा दिली जाते ज्यामध्ये नुकसान करण्याची गंभीर सामाजिक व्यत्यय आणण्याची किंवा मानवी जीवनाला इजा करण्याची क्षमता असते
10758171802795056893.wav	सध्याच्या सेनेटर आणि अर्जंटिनाच्या पहिल्या महिला क्रिस्टिना फर्नांडिज डी कर्चनर यांनी काल संध्याकाळी ब्युनोस आयर्सपासून ५० किलोमीटर ३१ मैल अंतरावर असलेल्या ला प्लाटा या शहरात राष्ट्राध्यक्षपदाची उमेदवारी जाहीर केली	सध्याच्या सिनेटर आणि अर्जेंटिनाच्या महिला पहिल्या महिला क्रिस्टीना फर्नांडी डी कर्चिनाथ यांनी काल संध्याकाळी बीजेस आर्यएस पासून पन्नास किलोमीटर एकतीस मैल अंतरावर असलेल्या ला प्लाटा या शहरात अध्यक्षपदाची उमेदवारी जाहीर केली
10860077268988603703.wav	जरी ai मागे शास्त्रियदृष्ट्या कल्पित गोष्ट असा अर्थ असला तरी ai काँप्युटर सायन्समधील एक अतिशय महत्त्वाची शाखा आहे जी यंत्रांचे वर्तन शिकण्याची क्रिया आणि जुळवून घेण्याची प्रक्रिया यांच्याशी संबंधित आहे	जरी एआय मागे शास्त्रीयदृष्ट्या कल्पित गोष्ट असा अर्थ असला तरी एआय कॉम्प्युटर सायन्स मधील एक अतिशय महत्वाची शाखा आहे जी यंत्रांचे वर्तन शिकण्याची क्रिया आणि जुळवून घेण्याची प्रक्रिया यांच्याशी संबंधित आहे
10868484069759526007.wav	तथापि रीगा शांतता करार सोव्हिएत-पोलिश नॉन-अ‍ॅग्रेशन करार तसेच अन्य आंतरराष्ट्रीय करार द्विपक्षीय आणि बहुपक्षीय दोन्हीच्या उल्लंघनामुळे पोलंडच्या पूर्व प्रदेशावर आक्रमण केल्यानंतर सोव्हिएतच्या युनियन रेड आर्मीच्या 800,000 सैनिकांनी प्रवेश केला आणि बेलारूस आणि युक्रेनियन फ्रंट तयार केला तेव्हा या योजना जवळपास रातोरात अप्रचलितपणे प्रस्तुत केल्या गेल्या	तथापि रिगा शांतता करार सोव्हियत पॉलिश नॉन ॲग्रेशन करार तसेच अन्य आंतरराष्ट्रीय करार द्विपक्षीय आणि बहुपक्षीय दोन्हींच्या उल्लंघनामुळे पोलंडच्या पूर्व प्रदेशावर आक्रमण केल्यानंतर सोव्हिएतच्या युनियन रेड आर्मीच्या ऐंशी हजार सैनिकांनी प्रवेश केला आणि बेलारूस आणि युक्रेनियन फ्रंट तयार केला तेव्हा या योजना जवळपास रातोरात अप्रचलितपणे प्रस्तुत केल्या गेल्या
10869201270983712594.wav	जितका तणाव कमी तितकी सकारात्मक जीवन उर्जा अस्तित्वात असते प्रत्येक व्यक्तीकडे संपूर्ण शांती आणि समाधान मिळवण्याची क्षमता असते	जितका तणाव कमी तितकी सकारात्मक जीवन ऊर्जा अस्तित्वात असते प्रत्येक व्यक्तीकडे संपूर्ण शांती आणि समाधान मिळवण्याची क्षमता असते
10873070508130154262.wav	सेंट पीटर्सबर्ग क्रुझमध्ये शहरात वेळ घालवण्यास परवानगी आहे. क्रुझच्या प्रवाशांना व्हिसा आवश्यक असण्यामधून वगळण्यात आले आहे अटी वाचा	सेंट पीटर्सबर्ग क्रूझमध्ये शहरात वेळ घालवण्यास परवानगी आहे क्रूझच्या प्रवाशांना व्हिजा आवश्यक असण्यामधून वगळण्यात आले आहे अटी वाचा
10930533296382024876.wav	ते सर्व वाळूचे किनारे आहेत आणि पोहोण्यासाठी सुरक्षित आणि बहुतांश ठिकाणी पोहुतुकावा वृक्षांमुळे मिळणारी सावली आहे	ते सर्व वाळूचे किनारे आहेत आणि पोहण्यासाठी सुरक्षित आणि बहुतांश ठिकाणी पोहतुकावा वृक्षांमुळे मिळणारी सावली आहे
10935924453456524705.wav	दक्षिण पश्चिम आफ्रिका लोकांची संघटना swapo या सत्ताधारी पक्षानेही लोकसभा निवडणुकीत बहुमत कायम ठेवले होते	दक्षिणपश्चिम आफ्रिका लोकांची संघटना स्वेपो या सत्ताधारी पक्षानेही लोकसभा निवडणुकीत बहुमत कायम ठेवले होते
10974336542711713356.wav	बहुतांश आधुनिक संशोधन दुर्बिणी सुदूर भागांमध्ये वातावरणीय स्थिती अनुकूल असताना प्रचंड सुविधा देतात	बहुतांश आधुनिक संशोधनद्रुपीणी सुदूर भागामध्ये वातावरणीय स्थिती अनुकूल असताना प्रचंड सुविधा देतात
10974967834057869043.wav	"सहसा हे केवळ चुकीचे स्टिरिओटाइप असते तरीही पॅरिसमध्ये राहण्याचा उत्तम मार्ग म्हणजे तुम्ही सर्वोत्कृष्ट वर्तणूक करणे आणि "बेन एलेव्ह" चांगले संगोपन झालेले अशा एखाद्या व्यक्तीसारखे वागण्याचा अभिनय करणे. हे एखादी गोष्ट मिळविणे सोपे करेल.	सहसा हे केवळ चुकीचे स्टीरिओ टाईप असते तरीही पॅरिसमध्ये राहण्याचा उत्तम मार्ग म्हणजे तुम्ही सर्वोत्कृष्ट वर्तणूक करणे आहे नाही बेन एल्हेव्ह चांगले संगोपन झालेले अशा एखाद्या व्यक्तीसारखे वागण्याचा अभिनय करणे हे एखादी गोष्ट मिळवणे सोपे करेल
10991918335105824381.wav	उदाहरणार्थ प्रत्येक वर्षी उत्तर कॅलोरिनातील बेनेट शाळेचे विद्यार्थी त्यांच्या राज्याच्या राजधानीला भेट देण्याच्या सहलीसंबंधी वेबसाइट तयार करतात प्रत्येक वर्षी वेबसाइट पुन्हा तयार केली जाते पण तिच्या जुन्या आवृत्त्या स्क्रॅपबुक प्रमाणे ऑनलाइन ठेवल्या जातात	उदाहरणार्थ प्रत्येक वर्षी उत्तर कॅलोरिनातील बॅनेज शाळेचे विद्यार्थी त्यांच्या राज्याच्या राजधानीला भेट देण्याच्या सहलीसंबंधी वेबसाईट तयार करतात प्रत्येक वर्षी वेबसाईट सुरू पुन्हा तयार केले जाते पण तिच्या जुन्या आवडतीचे स्क्रॅपबुक प्रमाणे ऑनलाइन ठेवल्या जातात
11011022716697322769.wav	"""हा अखेरचा निरोप असणार आहे. हे 1 भाग संपवणे आहे आणि दुसरा नवीन 1 उघडणे आहे.""	हा अखेरचा निरोप असणार आहे हे एक भाग संपवणे आणि दुसरा नवीन एक उघडणे आहे
11026446664634673188.wav	802.11 एन मानक 2.4ghz आणि 5.0ghz वारंवारता दोन्हीवर कार्यरत आहे	आठशे दोन पॉइंट अकरा एक मानक दोन पॉइंट चार गिगाहर्ट्स आणि पाच गिगाहर्ट्स वापर वारंवारता दोन्हींवर कार्यरत आहे
11031222188729162626.wav	प्राइड हा एक ते तीन संबधित प्रौढ नर त्याचबरोबर जास्तीत जास्त तीस माद्या आणि छावे यांनी बनलेला असतो	प्राइड हा एक ते तीन संबंधित प्रौढ नर त्याच बरोबर जास्तीत जास्त तीस माद्या आणि छावे यांनी बनलेला असतो
